ENTRIES IN BLUE HAVE BEEN ADDED BY THE GUARDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reportkey,Guardian incident url,lat,long,bundle,Guardian headline,dateoccurred,type,category,Guardian edited category,trackingnumber,title,summary,region,attackon,complexattack,reportingunit,unitname,typeofunit,friendlywia,friendlykia,hostnationwia,hostnationkia,civilianwia,civiliankia,enemywia,enemykia,enemydetained,mgrs,latitude,longitude,originatorgroup,updatedbygroup,ccir,sigact,affiliation,dcolor
0x080e0000012177682dd0160d6650c440,http://www.guardian.co.uk/world/afghanistan/warlogs/0x080e0000012177682dd0160d6650c440,32.5011673,69.26773071,31,Afghan army mortars hit family with sheep,26.05.2009 15:23,Friendly Fire,Green-White,Civilian casualties,200942632342SWA2515096020,(FRIENDLY FIRE) GREEN-WHITE RPT    LILLEY  : 2 CIV KIA 3 CIV WIA ,"Event Title:INFO 0839Z
Zone:null
Placename:null
Outcome:Effective

TF East Paktika SOUTH OP, ANA ROUNDS: 82MM HE NUMBER OF ROUNDS: UNKNOWN *THERE ARE NO US FORCES AT SOUTH OP* TIMELINE: 0839Z: SOUTH OP REPORTS 5 X PAX DIGGING IN A KNOWN BAD AREA, JLENS CONFIRMS 0848Z: LILLEY REPORTS THAT SOUTH OP FIRED MORTARS 0916Z: LILLEY REPORTS THEY DID NOT DO ANY DAMAGE BY SHOOTING MORTARS UPDATE: 2220Z THE PAKISTAN LNO RECEIVED A REPORT FROM THE 11TH CORP THAT A FAMILY WAS STRUCK WITH IDF IN A PASS IVO OF OP SOUTH, FOB LILLEY (42SWA 24638 96099) THE FAMILY WAS REPORTEDLY MOVING SHEEP FROM AFGHANISTAN TO PAKISTAN WHEN THEY WERE HIT. THE FAMILY MOVED ACROSS THE BORDER AND INFORMED THE PAK BORDER CHECK STATION OF THE INCIDENT BDA: 3X LN WIA (2 WOMEN, 1 CHILD) 2X LN KIA (MALES) **NO COALITION FORCES ROUNDS WERE FIRED IN THIS EVENT** ///CLOSED AT 1720Z///",UNKNOWN,FRIEND,,A SIGACTS MANAGER, LILLEY,ANSF,0,0,0,0,3,2,0,0,0,42SWA2515096020,32.5011673,69.26773071,,J3 ORSA,,,FRIEND,BLUE
5D0DA484-ED42-4C17-BA6A-8ED790ACED1E,http://www.guardian.co.uk/world/afghanistan/warlogs/5D0DA484-ED42-4C17-BA6A-8ED790ACED1E,32.07555389,64.84531403,117,British EOF wounds civilian car passenger,28.05.2009 15:10,Friendly Action,Escalation of Force,Civilian casualties,41SPR74170503002009-05#1692.03,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   A COY 2 RIFLES : 1 CIV WIA ,"A Coy 2 RIFLES reported that while conducting a NFO patrol, FF observed 1 x vehicle not following instructions. FF fired a burst of 3-5 x warning shots causing 1 x LN wounded (CAT B) GSW in left arm. LN has been MEDEVACED i.a.w. MM(S) 05-28P to KAF R3.

UPDATE 2145D* 
FF recovered back to FOB SANGIN without further incident. An investigation will be carried out by TFH to determine the cause of the local national casualty. 

***Event closed 2212D*

Event Reopened at 291333D*
UPDATE 290122D* Written after receiving FIR. 
Whilst on ROUTE 611, a white salon car drove towards FF at speed. This was the second car to drive towards FF at speed since they had been moving down ROUTE 116, the first stopped as soon as the c/s issued a verbal warning. 
Whilst FF were carrying out a search of the first vehicle, the second vehicle approached from the north. This vehicle accelerated towards the centre of FF. Verbal and visual warnings were immediately given by FF in an attempt to get the vehicle to stop, but the vehicle continued to accelerating towards the c/s and failed to respond to the warnings. Consequently, FF fired a 5 rd at the vehicle, which by this point was at GR 41S PR 7422 5029. The vehicle came to a stand-still 10 metres from the c/s. 

FF approached the vehicle cautiously, at which point they discovered that the passenger, NAJAM NADEEN, has sustained a GSW to the left upper arm. NAJAM NADEEN is from MAUDA VILLAGE, KJI, and a member of the ALEEZIA tribe. NADJAM NADEENs brother, MUHIBULLAH who had been driving the vehicle, said that they had not been able to see the patrol in the dark, even though the car had two headlights in good working order, which had been one whilst the vehicle accelerated towards the c/s. They had been travelling from LKG and were on their way to KJI and had just stopped in the SGN BZR to make some purchases. 
The c/s immediately administered first aid and a 9 liner was sent to the Ops Room at 1945D*. Initial treatment was given by 25208746LCpl Nicholls. NAJAM NADEEN was bleeding heavily from the wound; FFDs were placed to steam the bleeding. Shortly afterwards, the patrol medic, LCpl Sparks, arrived and assisted with the treatment. The c/s was instructed by H10B to move the casualty, using the white salon, directly to FOB JKN Sangar 2. The vehicle was used as it was deemed the quickest means of transport. NAJAM NADEEN was received at FOB JKN Sangar 2 by H19 and moved directly to the medical centre for treatment. He was then CASEVACd by PEDRO to BSN. 
FF returned from the patrol at 2027D* and will be interviewed at the earliest possibility. Statements will be taken from the individuals who fired the shots, the Section commander and the Patrol Commander 
In the pre patrol orders, the intelligence brief strongly indicated the possibility of suicide bombers within the SGN BZR. 

***Event closed at 1335D*1 Wounded, Category B None(None) Local Civilian
",RC SOUTH,FRIEND,,A SIGACTS MANAGER,A Coy 2 RIFLES,CF,0,0,0,0,1,0,0,0,0,41SPR7417050300,32.07555389,64.84531403,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE
4856D639-D9F2-D712-14E2903810270343,http://www.guardian.co.uk/world/afghanistan/warlogs/4856D639-D9F2-D712-14E2903810270343,34.31847382,68.7286377,86,Taliban target named,01.06.2009 21:00,Friendly Action,Raid,Other,20090602013042SVC7503497502,(FRIENDLY ACTION) RAID RPT  (Small Arms) TF 373 : 4 UE KIA 1 UE WIA ,"""Operation CDO Jump Nerkh Reinforcement :  The initial post op roll up for 373's op.  In the target building there were 4 EKIA's, in an adjacent building there was 1 EKIA JACKPOT which was reported to be Shah Agha.  The enemy TTP was that Agha and OBJ Piedmont would switch handsets and it looks like that is what happened.  They had TOUCHDOWN also.  There was an unknown number of AK-47's, chest racks with ammo, grenades, and IED making material.  Also 5 woman and 11 children were protected.
The Commando's inserted to the HLZ ISO Operation Commando Nerkh without issue.
2-87 has recovered the vehicle (an ASV and not an MRP as previously reported) from Site 2 to COP Blackhawk.  2-87 was waiting until exfil of 373 and insertion of the Commando's before moving to recover at Site 1.
TF 373 will send a complete final roll up as soon as exfil is complete.
""
",RC EAST,FRIEND,,TF Spartan SIGACTS Manager,TF 373,CF,0,0,0,0,0,0,1,4,0,42SVC7503497502,34.31847382,68.7286377,TF Spartan SIGACTS Manager,J3 ORSA,,,FRIEND,BLUE
0x080e00000121e8367005160d6b31820e,http://www.guardian.co.uk/world/afghanistan/warlogs/0x080e00000121e8367005160d6b31820e,34.98443222,70.85583496,33,"Practice shell kills child and 10 sheep, injures shepherd",16.06.2009 10:55,Friendly Fire,Blue-White,Civilian casualties,2009516105542SXD6939072890,(FRIENDLY FIRE) BLUE-WHITE RPT   C 1-26 : 0 INJ/DAM,"Event Title:D11 1055Z
Zone:null
Placename:ISAF #06-1189
Outcome:null

0430z C/1-26 was conducting a planned observer training on KE 2370. all rounds were reported to have been observed landing in VIC KE 2370. Approx 1 hour after the last rnd landed, the Distric Governor called C/1-26 CDR and stated that the mortar rounds might have injured someone in the village of Wodi Gerum. C/1-26CDR informed the Governer that they had watched all of the rounds and that none of them had landed near any villages. The governer told C/1-26CDR he would look into it and call back. 3/C/1-26 was dispatched to investigate. when 3/C/1-26 arrived he noticed a large group of people carrying a body down to the villiage of Wodi Gerum from the north. 3/C/1-26 l/u with the head Shuraelder, Haji Raouf Khan, of Wodi Gerum, who told him that one shepard had been injured and one child and 10 sheep were killed while they were up in the mountains. According to #/C/1-26 the elders were not angry or particularly upset as they know we frequently use KE2370 to fire on. They were wanted to arrange a time to come to the district center or FOB Blessing to discuss compensation for the family of the child and for the sheep that were injured and killed. CLOSED",RC EAST,FRIEND,,A SIGACTS MANAGER,C 1-26,CF,0,0,0,0,0,0,0,0,0,42SXD6939072890,34.98443222,70.85583496,,J3 ORSA,,,FRIEND,BLUE
0x080e00000121fe5c5f55160d7decf619,http://www.guardian.co.uk/world/afghanistan/warlogs/0x080e00000121fe5c5f55160d7decf619,33.34036255,69.92201233,34,Little boy killed by Taliban bomb,22.06.2009 09:18,Explosive Hazard,IED Explosion,Civilian casualties,200952291842SWB8580089400,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) ANA / ANP / OCCP : 9 CIV KIA 42 CIV WIA 1 UE KIA ,"Event Title:D17 0918Z
Zone:null
Placename:null
Outcome:null

UNIT: 2-377 (TF STEEL)

TYPE: UNK EXPLOSION 

WHO: OCCP REPORT

WHERE: 42SWB 858 894

INITIAL REPORT @0909Z OCCP REPORTS THAT THE TRUCK STOP IN THE KHOWST AREA  HAD AN EXPLOSION. UNKNOWN TO THE CAUSE OF THE EXPLOSION, ANA/ANP ARE ON SCENE AND ARE CURRENTLY ASSESSING THE SITUATION. UNKNOWN TO ANY INJURIES ATT.

UPDATE: 1027Z SMALL IED DET AT WB 858 894 WHERE A LITTLE BOY PICKED UP THE IED AND IT EXPLODED IN HIS HANDS KILLING HIM.  WHERE CARS MEET TO TAKE PASSENGER'S TO YAQUBI STATION THERE IS A MOSQUE NEAR THE SITE. THE  IED BLAST CAUSED PEOPLE TO GATHER  AROUND THE LITTLE BOY THEN A MOTORCYCLE  DROVE UP AND DET HIS SUICIDE IED MOTORCYCLE THE  END RESULT IS 6 KIA (26 WIA corrected to) 42 WIA. THE KHOWST GOV MAY GOTO THE  KHOWST HOSPITAL TO HAVE PRESS CONFERENCE.  ANA/ANP HAVE CLEANED UP THE SCENE AND HAVE REQUESTED NO COALITION FORCES  PRESENT.  4 WIA'S ARE ENROUTE TO SALERNO CSH FROM KHOWST HOSPITAL. 

UPDATE: 1142Z 4 X WIA'S ARRIVE AT SALERNO CSH  

SUMMARY: 
2 X EXPLOSION
9 X LN KIA
42 X LN WIA

EVENT: CLOSED 1222Z",RC EAST,ENEMY,,TF STEEL / A SIGACTS MANAGER,ANA / ANP / OCCP,ANSF,0,0,0,0,42,9,0,1,0,42SWB8580089400,33.34036255,69.92201233,,J3 ORSA,SIR 2. - Complex Attack/Mass Casualty Event,J3 ORSA,ENEMY,RED
4D9247FE-AC30-FCA1-98B1246B14D24FA8,http://www.guardian.co.uk/world/afghanistan/warlogs/4D9247FE-AC30-FCA1-98B1246B14D24FA8,33.80693817,68.50307465,92,Taliban target named,24.06.2009 21:10,Friendly Action,Raid,Other,20090625014042SVC5400640861,(FRIENDLY ACTION) RAID RPT   TF-373  : 1 CIV WIA 8 UE KIA 2 UE DET ,"""TF-373 actioned objective Millersville, a capture / kill operation against Amir Jan Mutaki (Sayed Abad and Tangi Valley Taliban sub-commander who has taken part in ambushes against ISAF convoys on highway 1.) They do not yet know whether they captured or killed the target.  Outside the objective building, six enemy were killed by fire from spectre gunships and SAF.  One of the dead was wearing a suicide vest that failed to detonate.  Two of the dead had handsets.  Inside the compound, there were two military-aged men, three women, and six children.  One of the children was bitten by the assaulting element's military working dog, which the PJ with the team assessed as minor and treated on site.  They also found IED making materials, RPG's, multiple AK-47s, 1xRPK,  grenades, chest rigs, and pistols. 

Amir Jan Mutaki (Targeted Individual) confirmed as one of the EKIAs.  

2 x Detainees: BDA:  8 EKIA
""
",RC EAST,FRIEND,,TF Spartan SIGACTS Manager,TF-373,CF,0,0,0,0,1,0,0,8,2,42SVC5400640861,33.80693817,68.50307465,TF Spartan SIGACTS Manager,J3 ORSA,,,FRIEND,BLUE
B9D80D78-553F-40C7-B369-E262CF932904,http://www.guardian.co.uk/world/afghanistan/warlogs/B9D80D78-553F-40C7-B369-E262CF932904,31.98259354,65.47470093,236,Reaper drone drops bomb on Taliban insurgents sheltering under a tree,30.06.2009 04:18,Enemy Action,Direct Fire,Other,41RQR33825411822009-06#2413.05,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) ANP : 3 UE KIA ,"Un-mentored ANP reported while conducting a NFO, INS engaged KHAKREZ DC with SAF. ANP defending DC and requested Air support. No casualties or damage reported att.

UPDATE 1605D*
ASOC reported that CAS IB  KINETIC//IB 2413//Sabre 31// 1xGBU12 and 2xAGM114// no grids att. No BDA att.

UPDATE 1649D* 
PID and confirmed 2 x INS with weapons moving into the mountains above KHAKREZ at GR 41R QR 31632 42657. INS were tracked by REAPER to a large tree where 1 x INS dropped his kit and ran to the South. Additional INS were observed under the cover of a tree. REAPER dropped 1 x GBU-12 on INS posistion, resulting that 3 x INS fled the area to the North, 1 x INS fled the area to the South and FF assessed 2 x INS killed (unconfirmed). After the engagement the REAPER followed the the other 3 x INS to the North and engaged with 3 x Hellfire, resulting in 3 x INS killed (BDA will be complete by ISR assets in area). Strike was compliant with ROE and higher HQ was aware. BDA: 3 x INS killed (confirmed), 2 x INS killed (unconfirmed)

UPDATE 1815D* 
REAPER continued to track FAMs and has now PID a further 2 x INS.

UPDATE 1843D* 
REAPER identified and engaged 2 x additional INS that were followed to a rock pile with 1 x hellfire. PREDATOR was providing overwatch and nothing was seen moving in the area after the strike. FF assessed that 2 x INS were killed. PREDATOR observed later on 1 x FAM moving in and around the original engagement site, then FAM moved away from the site and briefly linked-up with another FAM. The original FAM then linked-up with a FAM that was wearing a backpack and moved to a compound in the village of SERI KHAR. The total BDA for all engagements is 7-8 INS killed. 

UPDATE 1845D* 
PREDATOR and REAPER moved off station. NFTR. BDA: 3 x INS killed (confirmed), 4 x INS killed (unconfirmed).

***Event closed 1900D*3 Killed None(None) Insurgent
4 Killed None(None) Insurgent
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,ANP,ANSF,0,0,0,0,0,0,0,3,0,41RQR3382541182,31.98259354,65.47470093,RC (S),A SIGACTS MANAGER,,,ENEMY,RED
68309FD9-1517-911C-C52F0A2C60B7BB41,http://www.guardian.co.uk/world/afghanistan/warlogs/68309FD9-1517-911C-C52F0A2C60B7BB41,34.75622559,71.01533508,133,Off-target shell wounds 7 civilians in a field,11.07.2009 04:37,Friendly Fire,Blue-White,Civilian casualties,20090711030242SXD8446047860,(FRIENDLY FIRE) BLUE-WHITE RPT   1-32 IN : 5 CIV WIA ,"S- 2 AAF
A-DISKHA FIRE
L (F)42SXD 8446 4786
L (E)42SXD 83098 47850
T-0437
U-3/D/1-32ND
R-SAF,105MM


0437 COP BADEL REPORTS THAT ITS A 2 MAN FIGHTING POSITION WITH A DISHKA.

0439 FIRE MISSION POSTED KE 3012 AT GRID 42SXD 83098 47850 105MM FROM COP FORTRESS 

0447 3/D/1-32ND HAS SUPPRESSED THE ENEMY

0450 END OF FIRE MISSION THE ENEMY HAVE BEEN SUPPRESSED

0456 3/D/1-32ND IS GREEN ON M/W/E

0504 PALEHORSE 45 AND 47 REPORTS SEEING 5-7 PEOPLE GETTING LOADED INTO A WHITE PICK UP TRUCK HEADING TOWARDS ABAD. THE CIVILIANS WERE BEING HELPED BY LOCAL NATIONALS. PALEHORSE HAS FOLLOWED THE VEHICLE TO ASADABAD HOSPITAL.  2/D/1-32ND WENT TO THE HOSPITAL AND WAS INSTRUCTED TO GO TO FOB WRIGHT UNTILL FURTHER NOTICE.

UPDATE: 1 X 105 ROUND SHOT OVER TARGET. LANDED IN A FIELD AND LEFT 5 LN WOUNDED.


0546 PALEHORSE HAS OBSERVED 50 PEOPLE AT THE HOSPITAL IN  ASADABAD. GATHERING OUTSIDE.

0606 OCEAN 7 (PMT out of Fob Fiaz)  REPORTED THAT THE LOCALS HAVE BLOCKED THE ROAD AT GRID 42SXD 86649 48093 WITH ROCKS

0749 ABAD OCCP REPORTED THAT 3 FEMALES 4 MALES WERE INJURED CURRENTLY 6 ARE AT THE ABAD HOSPITAL 1 FEMALE HAD TO BE EVAC TO JALALABAD CIVILIAN HOSPITAL THE DISPOSITION OF THE CASUALTIES WERE GIVEN TO 2/D/1-32 BY THE HOSPITAL DIRECTOR. ONE FEMALE SUFFERED TRAUMA TO THE FACE, BROKEN CHEEK BONE ,NASAL CAVITY DAMAGE AND WAS UNCONSCIOUS AT THE TIME OF EVAC URGENT SURGICAL AND IN CRITICAL CONDITION  THEY ARE FROM THE VILLAGE OF QUALAH WONAH


ROUNDS FIRED:
105MM X4 HE/VT
TOW MISSLE X1
.50 CAL 250 ROUNDS
5.56 LINKED 150 ROUNDS
40MM LINKED 45 ROUNDS",RC EAST,FRIEND,,TF MTN Warrior SIGACT Manager,1-32 IN,CF,0,0,0,0,5,0,0,0,0,42SXD8446047860,34.75622559,71.01533508,TF MTN Warrior SIGACT Manager,J3 ORSA,,,FRIEND,BLUE
03F16F1E-DE41-62DF-9ACBEAA6DE005C0D,http://www.guardian.co.uk/world/afghanistan/warlogs/03F16F1E-DE41-62DF-9ACBEAA6DE005C0D,32.51222992,63.6033287,7,Off-target mortar kills 7-yr-old boy,10.08.2009 10:26,Explosive Hazard,IED Found/Cleared,Civilian casualties,20090810102641SNR5666997375,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) F CO 2-3 USMC : 1 CIV KIA ,"WHEN: 10 1456D AUG 09
WHO: 1ST SQD, 3RD PLT, FOX 2/3 
WHERE: 41S NR 56669 97375, 12.5KM SW OF FOB GOLESTAN
WHAT: IED FIND/CIVCAS

EVENT: AT 101520DAUG09, WHILE CONDUCTING SECURITY PATROLS IN THE BUJI BAST PASS, FOX 1-3 RECEIVED A REPORT FROM JAEGER 3, WHO WAS PROVIDING OVER WATCH FOR THEIR PATROL, STATING THEY HAVE PID OF TWO IED EMPLACERS DIGGING ON THE ROAD JUST AHEAD OF F1-3S PATROL.  THE PID WAS DEFINED AS INDIVIDUALS STOPPED ON THE SIDE OF THE ROAD, POSSIBLY EMPLACING AN IED,  AND INSTRUCTING CIVILIAN TRAFFIC AROUND THEIR POSITION.  JAEGER 3 REPORTED THAT THE SHOT WAS TOO FAR TO ENGAGE WITH RIFLES AND THEIR VECTOR/DAGR WAS MALFUNCTIONING, SO THEY WERE UNABLE TO CALL FOR FIRE.  WHEN EOD REACHED THE AREA, THEY SWEPT AND LOCATED THE IED, WHICH THEY CONDUCTED A CONTROL DET.  JAEGER 3 MAINTAINED VISUAL ON THE SUSPECTS, WHO WERE HEADING SOUTH, AND OBSERVED THE INDIVIDUALS STOP ON THE ROAD SOUTH OF THE F1-3S POSITION.  ONCE THE INDIVIDUALS STOPPED, JAEGER 3 CALLED FOR A POLAR (DIRECTION 3431 DISTANCE 2556) FIRE FOR EFFECT MISSION FROM WARHAMMER (60MM MORTARS) WHO WAS PATROLLING WITH F1-3.  THE GROUND COMMANDER GAVE CLEARANCE FOR FIRES AND WARHAMMER ENGAGED WITH SIX ROUNDS OF 60MM.  THE ROUNDS IMPACTED APPROX 300M WEST OF THE INTENDED TARGET.  JAEGER 3 OBSERVED THE INDIVIDUALS RUN INTO THE VILLAGE OF TUT, WHERE THEY LOST VISUAL.  F1-3 CONTINUED SOUTH TO THE LOCATION OF THE TARGET.  AS THEY APPROACHED THE AREA, THEY OBSERVED ONE LOCAL NATIONAL CASUALTY.  THE CASUALTY WAS BLEEDING FROM THE LEGS DUE TO SHRAPNEL, HAD OBVIOUS HEAD TRAUMA, AND WAS UNCONSCIOUS.  THE CASUALTY (7-10 YEAR OLD MALE) WAS APPROXIMATELY 50 METERS FROM THE POINT OF IMPACT WITH 2-3 OTHER CHILDREN IN THE IMMEDIATE AREA.  F1-3 CALLED IN THE CASUALTY REPORT AND SECURED AN LZ.  ONCE THE LZ WAS SECURE, THEY LOADED THE STILL UNCONSCIOUS CASUALTY ONTO THE MEDEVAC A/C.  THE LN BOY DOW IN ROUTE TO BSN ROLE 3. THE FATHER DEPARTED AT BSN AT 0645D TO SEEK TRANSPORTATION IOT RETURN TO HIS VILLAGE WITH THE REMAINS OF HIS SON.

2/3 WILL CONDUCT A FULL INVESTIGATION OF THIS INCIDENT.

BDA: (1) LN DOA AT BSN ROLE 3. FINAL ASSESSMENTS STATE THAT CAUSE OF DEATH WAS DUE TO HEAD TRAUMA. 

ISAF REF # 08-0875 (CLOSED)
MEDEVAC # 08-10L (COMPLETE)
",RC WEST,ENEMY,,2ND MEB Journal Clerk,F Co 2-3 USMC,CF,0,0,0,0,0,1,0,0,0,41SNR5666997375,32.51222992,63.6033287,2ND MEB Journal Clerk,J3 ORSA,(ISAF) FFIR 3A CREDIBLE ALLEGATION OF ISAF / USFOR-A / ESF CAUSING NON-COMBATANT INJURY / DEATH,J3 ORSA,ENEMY,RED
E69FB581-31A1-4F3A-979E-BBF248745C0A,http://www.guardian.co.uk/world/afghanistan/warlogs/E69FB581-31A1-4F3A-979E-BBF248745C0A,30.13303566,63.39260101,281,Drones target top Taliban,21.08.2009 12:15,Friendly Action,Attack,Civilian casualties,41RNP37815335922009-08#2591,(FRIENDLY ACTION) ATTACK RPT  (Rocket) 2 LAR PID : 0 INJ/DAM,"2 LAR PID reported 1 x JPEL target 60 km southwest of Khan Neshin. FF engaged with 1 x AGM114-P. FF reported that the VEH target was on fire and a secondary explosion possible. No squirters, (bodies moving about) observed. Still imagery to follow.",RC SOUTH,FRIEND,,A SIGACTS MANAGER,2 LAR PID,CF,0,0,0,0,0,0,0,0,0,41RNP3781533592,30.13303566,63.39260101,RC (S),J3 ORSA,,,FRIEND,BLUE
